date,item_name,category,quantity_sold,unit_price,stock_left,revenue,month
2029-12-04,Anklet,Gold Jewelry,28,4640599.0,39,129936772.0,12
2029-12-05,Bangle,Gold Jewelry,0,3021519.0,47,0.0,12
2029-12-06,Earring,Gold Jewelry,6,3271852.0,46,19631112.0,12
2029-12-07,Anklet,Gold Jewelry,4,4665817.0,35,18663268.0,12
2029-12-08,Pendant,Gold Jewelry,2,3080001.0,91,6160002.0,12
2029-12-09,Bracelet,Gold Jewelry,28,4004291.0,99,112120148.0,12
2029-12-10,Anklet,Gold Jewelry,14,3586494.0,21,50210916.0,12
2029-12-11,Bracelet,Gold Jewelry,12,3496231.0,87,41954772.0,12
2029-12-12,Earring,Gold Jewelry,16,4004291.0,30,64068656.0,12
2029-12-13,Charm,Gold Jewelry,2,4004291.0,21,8008582.0,12
2029-12-14,Anklet,Gold Jewelry,26,3564187.0,95,92668862.0,12
2029-12-15,Bangle,Gold Jewelry,26,3000643.0,21,78016718.0,12
2029-12-16,Earring,Gold Jewelry,6,3049771.0,24,18298626.0,12
2029-12-17,Gold Bar,Gold Jewelry,26,3925832.0,20,102071632.0,12
2029-12-18,Ring,Gold Jewelry,28,4461289.0,61,124916092.0,12
2029-12-19,Anklet,Gold Jewelry,10,3915423.0,85,39154230.0,12
2029-12-20,Bangle,Gold Jewelry,20,4004291.0,1,80085820.0,12
2029-12-21,Pendant,Gold Jewelry,4,4728408.0,87,18913632.0,12
2029-12-22,Gold Bar,Gold Jewelry,14,3568673.0,6,49961422.0,12
2029-12-23,Pendant,Gold Jewelry,4,4626034.0,83,18504136.0,12
2029-12-24,Earring,Gold Jewelry,0,3020362.0,24,0.0,12
2029-12-25,Ring,Gold Jewelry,22,4004291.0,39,88094402.0,12
2029-12-26,Anklet,Gold Jewelry,24,4946503.0,61,118716072.0,12
2029-12-27,Anklet,Gold Jewelry,24,3086798.0,37,74083152.0,12
2029-12-28,Charm,Gold Jewelry,2,4004291.0,19,8008582.0,12
2029-12-29,Charm,Gold Jewelry,24,3384788.0,95,81234912.0,12
2029-12-30,Earring,Gold Jewelry,24,4004291.0,100,96102984.0,12
2029-12-31,Earring,Gold Jewelry,4,4004291.0,96,16017164.0,12
2030-01-01,Ring,Gold Jewelry,10,4801007.0,29,48010070.0,1
2030-01-02,Charm,Gold Jewelry,5,4673314.0,90,23366570.0,1
2030-01-03,Bangle,Gold Jewelry,1,4653122.0,100,4653122.0,1
2030-01-04,Bangle,Gold Jewelry,7,4004291.0,93,28030037.0,1
2030-01-05,Ring,Gold Jewelry,0,3690292.0,29,0.0,1
2030-01-06,Bangle,Gold Jewelry,6,4004291.0,87,24025746.0,1
2030-01-07,Brooch,Gold Jewelry,1,4004291.0,1,4004291.0,1
2030-01-08,Bracelet,Gold Jewelry,9,4826717.0,78,43440453.0,1
2030-01-09,Ring,Gold Jewelry,11,4517741.0,18,49695151.0,1
2030-01-10,Ring,Gold Jewelry,5,3106573.0,13,15532865.0,1
2030-01-11,Necklace,Gold Jewelry,11,3277281.0,57,36050091.0,1
2030-01-12,Gold Bar,Gold Jewelry,1,4004291.0,5,4004291.0,1
2030-01-13,Gold Bar,Gold Jewelry,1,4004291.0,4,4004291.0,1
2030-01-14,Brooch,Gold Jewelry,9,3139207.0,92,28252863.0,1
2030-01-15,Charm,Gold Jewelry,12,4004291.0,78,48051492.0,1
2030-01-16,Earring,Gold Jewelry,7,4006110.0,89,28042770.0,1
2030-01-17,Earring,Gold Jewelry,14,3092389.0,75,43293446.0,1
2030-01-18,Pendant,Gold Jewelry,14,3980665.0,69,55729310.0,1
2030-01-19,Brooch,Gold Jewelry,0,4027797.0,92,0.0,1
2030-01-20,Ring,Gold Jewelry,1,4004291.0,12,4004291.0,1
2030-01-21,Brooch,Gold Jewelry,6,3748963.0,86,22493778.0,1
2030-01-22,Brooch,Gold Jewelry,0,3500015.0,86,0.0,1
2030-01-23,Brooch,Gold Jewelry,7,4004291.0,79,28030037.0,1
2030-01-24,Gold Bar,Gold Jewelry,6,4004291.0,98,24025746.0,1
2030-01-25,Brooch,Gold Jewelry,13,4975053.0,66,64675689.0,1
2030-01-26,Bracelet,Gold Jewelry,0,3753179.0,78,0.0,1
2030-01-27,Earring,Gold Jewelry,13,3685401.0,62,47910213.0,1
2030-01-28,Pendant,Gold Jewelry,6,4912181.0,63,29473086.0,1
2030-01-29,Bracelet,Gold Jewelry,10,4987046.0,68,49870460.0,1
2030-01-30,Pendant,Gold Jewelry,5,4004291.0,58,20021455.0,1
2030-01-31,Necklace,Gold Jewelry,12,4004291.0,45,48051492.0,1
2030-02-01,Pendant,Gold Jewelry,6,4747731.0,52,28486386.0,2
2030-02-02,Earring,Gold Jewelry,4,3855921.0,58,15423684.0,2
2030-02-03,Earring,Gold Jewelry,6,4478817.0,52,26872902.0,2
2030-02-04,Brooch,Gold Jewelry,0,2998207.0,66,0.0,2
2030-02-05,Anklet,Gold Jewelry,0,4004291.0,37,0.0,2
2030-02-06,Necklace,Gold Jewelry,8,3819698.0,37,30557584.0,2
2030-02-07,Ring,Gold Jewelry,0,4004291.0,12,0.0,2
2030-02-08,Bangle,Gold Jewelry,4,4491657.0,83,17966628.0,2
2030-02-09,Pendant,Gold Jewelry,12,4004291.0,40,48051492.0,2
2030-02-10,Anklet,Gold Jewelry,4,4676967.0,33,18707868.0,2
2030-02-11,Brooch,Gold Jewelry,2,3479226.0,64,6958452.0,2
2030-02-12,Gold Bar,Gold Jewelry,4,4004291.0,94,16017164.0,2
2030-02-13,Ring,Gold Jewelry,2,4004291.0,10,8008582.0,2
2030-02-14,Charm,Gold Jewelry,8,3377244.0,70,27017952.0,2
2030-02-15,Anklet,Gold Jewelry,8,3771809.0,25,30174472.0,2
2030-02-16,Gold Bar,Gold Jewelry,5,3426999.0,89,17134995.0,2
2030-02-17,Necklace,Gold Jewelry,14,3554262.0,23,49759668.0,2
2030-02-18,Brooch,Gold Jewelry,0,4943549.0,64,0.0,2
2030-02-19,Ring,Gold Jewelry,6,4004291.0,4,24025746.0,2
2030-02-20,Ring,Gold Jewelry,6,4726053.0,98,28356318.0,2
2030-02-21,Ring,Gold Jewelry,13,3345907.0,85,43496791.0,2
2030-02-22,Necklace,Gold Jewelry,9,3810158.0,14,34291422.0,2
2030-02-23,Pendant,Gold Jewelry,9,4242806.0,31,38185254.0,2
2030-02-24,Charm,Gold Jewelry,3,4235308.0,67,12705924.0,2
2030-02-25,Necklace,Gold Jewelry,7,3361102.0,7,23527714.0,2
2030-02-26,Bangle,Gold Jewelry,5,4568650.0,78,22843250.0,2
2030-02-27,Charm,Gold Jewelry,3,4004291.0,64,12012873.0,2
2030-02-28,Earring,Gold Jewelry,3,2998635.0,49,8995905.0,2
2030-03-01,Brooch,Gold Jewelry,1,4343930.0,63,4343930.0,3
2030-03-02,Necklace,Gold Jewelry,13,4004291.0,94,52055783.0,3
2030-03-03,Gold Bar,Gold Jewelry,1,4004291.0,88,4004291.0,3
2030-03-04,Charm,Gold Jewelry,11,4317713.0,53,47494843.0,3
2030-03-05,Bangle,Gold Jewelry,0,4105828.0,78,0.0,3
2030-03-06,Earring,Gold Jewelry,3,3173584.0,46,9520752.0,3
2030-03-07,Pendant,Gold Jewelry,4,4004291.0,27,16017164.0,3
2030-03-08,Gold Bar,Gold Jewelry,7,4073113.0,81,28511791.0,3
2030-03-09,Charm,Gold Jewelry,14,4004291.0,39,56060074.0,3
2030-03-10,Brooch,Gold Jewelry,5,4667444.0,58,23337220.0,3
2030-03-11,Gold Bar,Gold Jewelry,13,3032666.0,68,39424658.0,3
2030-03-12,Earring,Gold Jewelry,14,4004291.0,32,56060074.0,3
2030-03-13,Gold Bar,Gold Jewelry,3,4004291.0,65,12012873.0,3
2030-03-14,Bracelet,Gold Jewelry,12,3813285.0,56,45759420.0,3
2030-03-15,Anklet,Gold Jewelry,10,3247383.0,15,32473830.0,3
2030-03-16,Pendant,Gold Jewelry,6,4004291.0,21,24025746.0,3
2030-03-17,Earring,Gold Jewelry,7,3113552.0,25,21794864.0,3
2030-03-18,Gold Bar,Gold Jewelry,0,3707079.0,65,0.0,3
2030-03-19,Anklet,Gold Jewelry,11,4871524.0,4,53586764.0,3
2030-03-20,Anklet,Gold Jewelry,6,4395401.0,98,26372406.0,3
2030-03-21,Gold Bar,Gold Jewelry,14,4004291.0,51,56060074.0,3
2030-03-22,Brooch,Gold Jewelry,13,4004291.0,45,52055783.0,3
2030-03-23,Bracelet,Gold Jewelry,1,3568916.0,55,3568916.0,3
2030-03-24,Necklace,Gold Jewelry,1,4004291.0,93,4004291.0,3
2030-03-25,Bracelet,Gold Jewelry,7,4004291.0,48,28030037.0,3
2030-03-26,Gold Bar,Gold Jewelry,1,4141430.0,50,4141430.0,3
2030-03-27,Pendant,Gold Jewelry,14,4004291.0,7,56060074.0,3
2030-03-28,Necklace,Gold Jewelry,10,4004291.0,83,40042910.0,3
2030-03-29,Earring,Gold Jewelry,8,4868662.0,17,38949296.0,3
2030-03-30,Bracelet,Gold Jewelry,11,4004291.0,37,44047201.0,3
2030-03-31,Gold Bar,Gold Jewelry,0,4004291.0,50,0.0,3
2030-04-01,Bracelet,Gold Jewelry,14,4737810.0,23,66329340.0,4
2030-04-02,Necklace,Gold Jewelry,8,4004291.0,75,32034328.0,4
2030-04-03,Bangle,Gold Jewelry,0,4119714.0,78,0.0,4
2030-04-04,Charm,Gold Jewelry,0,3272416.0,39,0.0,4
2030-04-05,Bracelet,Gold Jewelry,9,3000149.0,14,27001341.0,4
2030-04-06,Earring,Gold Jewelry,12,3309344.0,5,39712128.0,4
2030-04-07,Earring,Gold Jewelry,9,4004291.0,96,36038619.0,4
2030-04-08,Ring,Gold Jewelry,1,3089947.0,84,3089947.0,4
2030-04-09,Bracelet,Gold Jewelry,5,4004291.0,9,20021455.0,4
2030-04-10,Charm,Gold Jewelry,5,4016771.0,34,20083855.0,4
2030-04-11,Brooch,Gold Jewelry,0,4575033.0,45,0.0,4
2030-04-12,Anklet,Gold Jewelry,6,4004291.0,92,24025746.0,4
2030-04-13,Charm,Gold Jewelry,7,4004291.0,27,28030037.0,4
2030-04-14,Anklet,Gold Jewelry,1,3645413.0,91,3645413.0,4
2030-04-15,Anklet,Gold Jewelry,7,4379474.0,84,30656318.0,4
2030-04-16,Bangle,Gold Jewelry,8,3318539.0,70,26548312.0,4
2030-04-17,Ring,Gold Jewelry,5,4327425.0,79,21637125.0,4
2030-04-18,Charm,Gold Jewelry,0,4004291.0,27,0.0,4
2030-04-19,Charm,Gold Jewelry,11,4393420.0,16,48327620.0,4
2030-04-20,Bangle,Gold Jewelry,8,4004291.0,62,32034328.0,4
2030-04-21,Bracelet,Gold Jewelry,12,4018457.0,97,48221484.0,4
2030-04-22,Bracelet,Gold Jewelry,11,4974147.0,86,54715617.0,4
2030-04-23,Bracelet,Gold Jewelry,10,4004291.0,76,40042910.0,4
2030-04-24,Pendant,Gold Jewelry,8,4539220.0,99,36313760.0,4
2030-04-25,Anklet,Gold Jewelry,0,4097787.0,84,0.0,4
2030-04-26,Pendant,Gold Jewelry,10,3958126.0,89,39581260.0,4
2030-04-27,Ring,Gold Jewelry,2,3911335.0,77,7822670.0,4
2030-04-28,Bangle,Gold Jewelry,8,4907157.0,54,39257256.0,4
2030-04-29,Charm,Gold Jewelry,10,4954539.0,6,49545390.0,4
2030-04-30,Anklet,Gold Jewelry,1,3932320.0,83,3932320.0,4
2030-05-01,Pendant,Gold Jewelry,11,3692846.0,78,40621306.0,5
2030-05-02,Pendant,Gold Jewelry,3,4683313.0,75,14049939.0,5
2030-05-03,Gold Bar,Gold Jewelry,3,4062129.0,47,12186387.0,5
2030-05-04,Pendant,Gold Jewelry,1,4530429.0,74,4530429.0,5
2030-05-05,Brooch,Gold Jewelry,14,3884210.0,31,54378940.0,5
2030-05-06,Charm,Gold Jewelry,2,4927526.0,4,9855052.0,5
2030-05-07,Brooch,Gold Jewelry,12,4004291.0,19,48051492.0,5
2030-05-08,Charm,Gold Jewelry,2,3009266.0,2,6018532.0,5
2030-05-09,Bangle,Gold Jewelry,0,4004291.0,54,0.0,5
2030-05-10,Charm,Gold Jewelry,5,3533210.0,97,17666050.0,5
2030-05-11,Brooch,Gold Jewelry,7,4004291.0,12,28030037.0,5
2030-05-12,Charm,Gold Jewelry,11,3252849.0,86,35781339.0,5
2030-05-13,Bangle,Gold Jewelry,2,3458806.0,52,6917612.0,5
2030-05-14,Bangle,Gold Jewelry,0,4794919.0,52,0.0,5
2030-05-15,Ring,Gold Jewelry,0,4440235.0,77,0.0,5
2030-05-16,Charm,Gold Jewelry,9,4438816.0,77,39949344.0,5
2030-05-17,Gold Bar,Gold Jewelry,6,4408197.0,41,26449182.0,5
2030-05-18,Bracelet,Gold Jewelry,9,4058278.0,67,36524502.0,5
2030-05-19,Earring,Gold Jewelry,12,3421358.0,84,41056296.0,5
2030-05-20,Bangle,Gold Jewelry,0,4004291.0,52,0.0,5
2030-05-21,Necklace,Gold Jewelry,11,3720744.0,64,40928184.0,5
2030-05-22,Bracelet,Gold Jewelry,10,4004291.0,57,40042910.0,5
2030-05-23,Anklet,Gold Jewelry,8,4004291.0,75,32034328.0,5
2030-05-24,Charm,Gold Jewelry,7,4004291.0,70,28030037.0,5
2030-05-25,Brooch,Gold Jewelry,6,3296385.0,6,19778310.0,5
2030-05-26,Earring,Gold Jewelry,9,4004291.0,75,36038619.0,5
2030-05-27,Necklace,Gold Jewelry,14,4004291.0,50,56060074.0,5
2030-05-28,Bracelet,Gold Jewelry,6,4004291.0,51,24025746.0,5
2030-05-29,Charm,Gold Jewelry,0,4004291.0,70,0.0,5
2030-05-30,Ring,Gold Jewelry,4,3920976.0,73,15683904.0,5
2030-05-31,Anklet,Gold Jewelry,10,4004291.0,65,40042910.0,5
2030-06-01,Earring,Gold Jewelry,12,4917354.0,63,59008248.0,6
2030-06-02,Gold Bar,Gold Jewelry,4,3798359.0,37,15193436.0,6
2030-06-03,Ring,Gold Jewelry,0,4004291.0,73,0.0,6
2030-06-04,Necklace,Gold Jewelry,7,4004291.0,43,28030037.0,6
2030-06-05,Earring,Gold Jewelry,11,4004291.0,52,44047201.0,6
2030-06-06,Ring,Gold Jewelry,10,4004291.0,63,40042910.0,6
2030-06-07,Anklet,Gold Jewelry,0,4485639.0,65,0.0,6
2030-06-08,Gold Bar,Gold Jewelry,3,4271356.0,34,12814068.0,6
2030-06-09,Ring,Gold Jewelry,14,4782646.0,49,66957044.0,6
2030-06-10,Pendant,Gold Jewelry,8,3062518.0,66,24500144.0,6
2030-06-11,Gold Bar,Gold Jewelry,13,3169855.0,21,41208115.0,6
2030-06-12,Necklace,Gold Jewelry,8,4910334.0,35,39282672.0,6
2030-06-13,Anklet,Gold Jewelry,4,4004291.0,61,16017164.0,6
2030-06-14,Charm,Gold Jewelry,3,3115243.0,67,9345729.0,6
2030-06-15,Brooch,Gold Jewelry,2,4002878.0,4,8005756.0,6
2030-06-16,Brooch,Gold Jewelry,2,4843756.0,2,9687512.0,6
2030-06-17,Brooch,Gold Jewelry,11,4004291.0,91,44047201.0,6
2030-06-18,Earring,Gold Jewelry,4,4004291.0,48,16017164.0,6
2030-06-19,Necklace,Gold Jewelry,9,4695318.0,26,42257862.0,6
2030-06-20,Anklet,Gold Jewelry,0,4004291.0,61,0.0,6
2030-06-21,Gold Bar,Gold Jewelry,4,4004291.0,17,16017164.0,6
2030-06-22,Earring,Gold Jewelry,5,4004291.0,43,20021455.0,6
2030-06-23,Necklace,Gold Jewelry,6,4004291.0,20,24025746.0,6
